County	Contest	Candidate	CountyVotes	CountyPercent	StateVotes	StatePercent 
Mitchell	Member, State Board of Education 006	i-Aaron Estabrook	583	22	39419	37 
Mitchell	Member, State Board of Education 006	R-Deena L. Horst	2082	78	67619	63 
Mitchell	Supreme Court Justice- 01	Candidate	CountyVotes	County	StateVotes	State 
Mitchell	Supreme Court Justice- 01	Carol A. Beier -  YES	1572	58	603487	56 
Mitchell	Supreme Court Justice- 01	Carol A. Beier - NO	1150	42	471746	44 
Mitchell	Supreme Court Justice- 02	Candidate	CountyVotes	County	StateVotes	State 
Mitchell	Supreme Court Justice- 02	Dan Biles -  YES	1531	56	593419	56 
Mitchell	Supreme Court Justice- 02	Dan Biles - NO	1185	44	475709	45 
Mitchell	Supreme Court Justice- 03	Candidate	CountyVotes	County	StateVotes	State 
Mitchell	Supreme Court Justice- 03	Lawton R. Nuss -  YES	1552	58	589756	55 
Mitchell	Supreme Court Justice- 03	Lawton R. Nuss - NO	1147	43	477811	45 
Mitchell	Supreme Court Justice- 05	Candidate	CountyVotes	County	StateVotes	State 
Mitchell	Supreme Court Justice- 05	Marla Luckert -  YES	1563	58	596888	56 
Mitchell	Supreme Court Justice- 05	Marla Luckert - NO	1143	42	469735	44 
Mitchell	Supreme Court Justice- 07	Candidate	CountyVotes	County	StateVotes	State 
Mitchell	Supreme Court Justice- 07	Caleb Stegall -  YES	2139	79	755545	71 
Mitchell	Supreme Court Justice- 07	Caleb Stegall - NO	580	21	310988	29 
Mitchell	Court of Appeals Judge- 02	Candidate	CountyVotes	County	StateVotes	State 
Mitchell	Court of Appeals Judge- 02	Steve Leben -  YES	1625	61	617131	60 
Mitchell	Court of Appeals Judge- 02	Steve Leben - NO	1035	39	416193	40 
Mitchell	Court of Appeals Judge- 03	Candidate	CountyVotes	County	StateVotes	State 
Mitchell	Court of Appeals Judge- 03	G. Joseph Pierron -  YES Jr.	1604	61	611319	59 
Mitchell	Court of Appeals Judge- 03	G. Joseph Pierron - NO Jr.	1041	39	418095	41 
Mitchell	Court of Appeals Judge- 06	Candidate	CountyVotes	County	StateVotes	State 
Mitchell	Court of Appeals Judge- 06	David E. Bruns -  YES	2125	80	741207	72 
Mitchell	Court of Appeals Judge- 06	David E. Bruns - NO	535	20	289276	28 
Mitchell	Court of Appeals Judge- 08	Candidate	CountyVotes	County	StateVotes	State 
Mitchell	Court of Appeals Judge- 08	G. Gordon Atcheson -  YES	1594	60	609239	59 
Mitchell	Court of Appeals Judge- 08	G. Gordon Atcheson - NO	1047	40	418119	41 
Mitchell	Court of Appeals Judge- 09	Candidate	CountyVotes	County	StateVotes	State 
Mitchell	Court of Appeals Judge- 09	Karen Arnold-Burger  - YES	1632	62	619984	60 
Mitchell	Court of Appeals Judge- 09	Karen Arnold-Burger - NO	1008	38	407733	40 
Mitchell	Court of Appeals Judge- 14	Candidate	CountyVotes	County	StateVotes	State 
Mitchell	Court of Appeals Judge- 14	Kathryn A. Gardner -  YES	2139	81	747292	73 
Mitchell	Court of Appeals Judge- 14	Kathryn A. Gardner - NO	514	19	281959	27 
Mitchell	Constitutional Amendment	Candidate	CountyVotes	County	StateVotes	State 
Mitchell	Constitutional Amendment	Constitutional Amendment -  YES	2496	90	914850	81 
Mitchell	Constitutional Amendment	Constitutional Amendment - NO	290	10	210123	19 
Montgomery	President / Vice President	Candidate	CountyVotes	County	StateVotes	State 
Montgomery	President / Vice President	i-Jill Stein	205	2	22698	2 
Montgomery	President / Vice President	D-Hillary Rodham Clinton	2557	22	414788	36 
Montgomery	President / Vice President	L-Gary Johnson	395	3	53648	5 
Montgomery	President / Vice President	R-Donald J. Trump	8466	73	656009	57 
Montgomery	United States Senate	Candidate	CountyVotes	County	StateVotes	State 
Montgomery	United States Senate	D-Patrick Wiesner	2610	23	368672	32 
Montgomery	United States Senate	L-Robert D. Garrard	885	8	63428	6 
Montgomery	United States Senate	R-Jerry Moran	8054	70	716661	62 
Montgomery	United States House of Representatives 002	Candidate	CountyVotes	County	StateVotes	State 
Montgomery	United States House of Representatives 002	D-Britani Potter	2429	21	94561	33 
Montgomery	United States House of Representatives 002	L-James Houston Bales	690	6	18700	6 
Montgomery	United States House of Representatives 002	R-Lynn Jenkins	8462	73	177851	61 
Montgomery	Kansas Senate 014	Candidate	CountyVotes	County	StateVotes	State 
Montgomery	Kansas Senate 014	D-Mark Pringle	56	25	7620	27 
Montgomery	Kansas Senate 014	R-Bruce Givens	170	75	20551	73 
Montgomery	Kansas Senate 015	Candidate	CountyVotes	County	StateVotes	State 
Montgomery	Kansas Senate 015	D-Chuck Schmidt	4599	40	9724	39 
Montgomery	Kansas Senate 015	R-Dan Goddard	6794	60	15161	61 
Montgomery	Kansas House of Representatives 012	Candidate	CountyVotes	County	StateVotes	State 
Montgomery	Kansas House of Representatives 012	D-Jean Kurtis Schodorf	911	27	2746	30 
Montgomery	Kansas House of Representatives 012	R-Doug Blex	2467	73	6336	70 
Montgomery	Supreme Court Justice- 01	Candidate	CountyVotes	County	StateVotes	State 
Montgomery	Supreme Court Justice- 01	Carol A. Beier -  YES	4500	41	603487	56 
Montgomery	Supreme Court Justice- 01	Carol A. Beier - NO	6502	59	471746	44 
Montgomery	Supreme Court Justice- 02	Candidate	CountyVotes	County	StateVotes	State 
Montgomery	Supreme Court Justice- 02	Dan Biles -  YES	4390	40	593419	56 
Montgomery	Supreme Court Justice- 02	Dan Biles - NO	6534	60	475709	45 
Montgomery	Supreme Court Justice- 03	Candidate	CountyVotes	County	StateVotes	State 
Montgomery	Supreme Court Justice- 03	Lawton R. Nuss -  YES	4323	40	589756	55 
Montgomery	Supreme Court Justice- 03	Lawton R. Nuss - NO	6585	60	477811	45 
Montgomery	Supreme Court Justice- 05	Candidate	CountyVotes	County	StateVotes	State 
Montgomery	Supreme Court Justice- 05	Marla Luckert -  YES	4388	40	596888	56 
Montgomery	Supreme Court Justice- 05	Marla Luckert - NO	6464	60	469735	44 
Montgomery	Supreme Court Justice- 07	Candidate	CountyVotes	County	StateVotes	State 
Montgomery	Supreme Court Justice- 07	Caleb Stegall -  YES	7386	68	755545	71 
Montgomery	Supreme Court Justice- 07	Caleb Stegall - NO	3557	33	310988	29 
Montgomery	Court of Appeals Judge- 02	Candidate	CountyVotes	County	StateVotes	State 
Montgomery	Court of Appeals Judge- 02	Steve Leben -  YES	4839	45	617131	60 
Montgomery	Court of Appeals Judge- 02	Steve Leben - NO	5893	55	416193	40 
Montgomery	Court of Appeals Judge- 03	Candidate	CountyVotes	County	StateVotes	State 
Montgomery	Court of Appeals Judge- 03	G. Joseph Pierron -  YES Jr.	4768	44	611319	59 
Montgomery	Court of Appeals Judge- 03	G. Joseph Pierron - NO Jr.	5962	56	418095	41 
Montgomery	Court of Appeals Judge- 06	Candidate	CountyVotes	County	StateVotes	State 
Montgomery	Court of Appeals Judge- 06	David E. Bruns -  YES	7019	65	741207	72 
Montgomery	Court of Appeals Judge- 06	David E. Bruns - NO	3727	35	289276	28 
Montgomery	Court of Appeals Judge- 08	Candidate	CountyVotes	County	StateVotes	State 
Montgomery	Court of Appeals Judge- 08	G. Gordon Atcheson -  YES	4774	45	609239	59 
Montgomery	Court of Appeals Judge- 08	G. Gordon Atcheson - NO	5904	55	418119	41 
Montgomery	Court of Appeals Judge- 09	Candidate	CountyVotes	County	StateVotes	State 
Montgomery	Court of Appeals Judge- 09	Karen Arnold-Burger  - YES	4864	46	619984	60 
Montgomery	Court of Appeals Judge- 09	Karen Arnold-Burger - NO	5790	54	407733	40 
Montgomery	Court of Appeals Judge- 14	Candidate	CountyVotes	County	StateVotes	State 
Montgomery	Court of Appeals Judge- 14	Kathryn A. Gardner -  YES	7202	67	747292	73 
Montgomery	Court of Appeals Judge- 14	Kathryn A. Gardner - NO	3530	33	281959	27 
Montgomery	Constitutional Amendment	Candidate	CountyVotes	County	StateVotes	State 
Montgomery	Constitutional Amendment	Constitutional Amendment -  YES	10150	90	914850	81 
Montgomery	Constitutional Amendment	Constitutional Amendment - NO	1188	11	210123	19 
Morris	President / Vice President	Candidate	CountyVotes	County	StateVotes	State 
Morris	President / Vice President	i-Jill Stein	60	2	22698	2 
Morris	President / Vice President	D-Hillary Rodham Clinton	586	23	414788	36 
Morris	President / Vice President	L-Gary Johnson	132	5	53648	5 
Morris	President / Vice President	R-Donald J. Trump	1790	70	656009	57 
Morris	United States Senate	Candidate	CountyVotes	County	StateVotes	State 
Morris	United States Senate	D-Patrick Wiesner	407	16	368672	32 
Morris	United States Senate	L-Robert D. Garrard	125	5	63428	6 
Morris	United States Senate	R-Jerry Moran	2054	79	716661	62 
Morris	United States House of Representatives 001	Candidate	CountyVotes	County	StateVotes	State 
Morris	United States House of Representatives 001	i-Alan LaPolice	435	18	66218	26 
Morris	United States House of Representatives 001	L-Kerry Burt	195	8	18415	7 
Morris	United States House of Representatives 001	R-Roger Marshall	1843	75	166051	66 
Morris	Kansas Senate 035	Candidate	CountyVotes	County	StateVotes	State 
Morris	Kansas Senate 035	D-Levi Morris	826	33	8375	29 
Morris	Kansas Senate 035	R-Richard Wilborn	1670	67	20832	71 
Morris	Kansas House of Representatives 068	Candidate	CountyVotes	County	StateVotes	State 
Morris	Kansas House of Representatives 068	D-Laura Blevins	500	19	2238	29 
Morris	Kansas House of Representatives 068	R-Dave Baker	2073	81	5556	71 
Morris	Supreme Court Justice- 01	Candidate	CountyVotes	County	StateVotes	State 
Morris	Supreme Court Justice- 01	Carol A. Beier -  YES	1297	53	603487	56 
Morris	Supreme Court Justice- 01	Carol A. Beier - NO	1144	47	471746	44 
Morris	Supreme Court Justice- 02	Candidate	CountyVotes	County	StateVotes	State 
Morris	Supreme Court Justice- 02	Dan Biles -  YES	1286	53	593419	56 
Morris	Supreme Court Justice- 02	Dan Biles - NO	1150	47	475709	45 
Morris	Supreme Court Justice- 03	Candidate	CountyVotes	County	StateVotes	State 
Morris	Supreme Court Justice- 03	Lawton R. Nuss -  YES	1294	53	589756	55 
Morris	Supreme Court Justice- 03	Lawton R. Nuss - NO	1147	47	477811	45 
Morris	Supreme Court Justice- 05	Candidate	CountyVotes	County	StateVotes	State 
Morris	Supreme Court Justice- 05	Marla Luckert -  YES	1300	53	596888	56 
Morris	Supreme Court Justice- 05	Marla Luckert - NO	1135	47	469735	44 
Morris	Supreme Court Justice- 07	Candidate	CountyVotes	County	StateVotes	State 
Morris	Supreme Court Justice- 07	Caleb Stegall -  YES	1641	68	755545	71 
Morris	Supreme Court Justice- 07	Caleb Stegall - NO	785	32	310988	29 
Morris	Court of Appeals Judge- 02	Candidate	CountyVotes	County	StateVotes	State 
Morris	Court of Appeals Judge- 02	Steve Leben -  YES	1376	58	617131	60 
Morris	Court of Appeals Judge- 02	Steve Leben - NO	1008	42	416193	40 
Morris	Court of Appeals Judge- 03	Candidate	CountyVotes	County	StateVotes	State 
Morris	Court of Appeals Judge- 03	G. Joseph Pierron -  YES Jr.	1347	57	611319	59 
Morris	Court of Appeals Judge- 03	G. Joseph Pierron - NO Jr.	1021	43	418095	41 
Morris	Court of Appeals Judge- 06	Candidate	CountyVotes	County	StateVotes	State 
Morris	Court of Appeals Judge- 06	David E. Bruns -  YES	1655	70	741207	72 
Morris	Court of Appeals Judge- 06	David E. Bruns - NO	714	30	289276	28 
Morris	Court of Appeals Judge- 08	Candidate	CountyVotes	County	StateVotes	State 
Morris	Court of Appeals Judge- 08	G. Gordon Atcheson -  YES	1405	58	609239	59 
Morris	Court of Appeals Judge- 08	G. Gordon Atcheson - NO	1034	42	418119	41 
Morris	Court of Appeals Judge- 09	Candidate	CountyVotes	County	StateVotes	State 
Morris	Court of Appeals Judge- 09	Karen Arnold-Burger  - YES	1376	58	619984	60 
Morris	Court of Appeals Judge- 09	Karen Arnold-Burger - NO	989	42	407733	40 
Morris	Court of Appeals Judge- 14	Candidate	CountyVotes	County	StateVotes	State 
Morris	Court of Appeals Judge- 14	Kathryn A. Gardner -  YES	1678	71	747292	73 
Morris	Court of Appeals Judge- 14	Kathryn A. Gardner - NO	693	29	281959	27 
Morris	Constitutional Amendment	Candidate	CountyVotes	County	StateVotes	State 
Morris	Constitutional Amendment	Constitutional Amendment -  YES	2221	87	914850	81 
Morris	Constitutional Amendment	Constitutional Amendment - NO	338	13	210123	19 
Morton	President / Vice President	Candidate	CountyVotes	County	StateVotes	State 
Morton	President / Vice President	i-Jill Stein	13	1	22698	2 
Morton	President / Vice President	D-Hillary Rodham Clinton	145	13	414788	36 
Morton	President / Vice President	L-Gary Johnson	32	3	53648	5 
Morton	President / Vice President	R-Donald J. Trump	970	84	656009	57 
Morton	United States Senate	Candidate	CountyVotes	County	StateVotes	State 
Morton	United States Senate	D-Patrick Wiesner	104	9	368672	32 
Morton	United States Senate	L-Robert D. Garrard	65	6	63428	6 
Morton	United States Senate	R-Jerry Moran	987	85	716661	62 
Morton	United States House of Representatives 001	Candidate	CountyVotes	County	StateVotes	State 
Morton	United States House of Representatives 001	i-Alan LaPolice	127	11	66218	26 
Morton	United States House of Representatives 001	L-Kerry Burt	62	6	18415	7 
Morton	United States House of Representatives 001	R-Roger Marshall	923	83	166051	66 
Morton	Kansas Senate 039	Candidate	CountyVotes	County	StateVotes	State 
Morton	Kansas Senate 039	D-A. Zacheriah Worf	146	13	3322	17 
Morton	Kansas Senate 039	R-John Doll	963	87	16792	84 
Morton	Supreme Court Justice- 01	Candidate	CountyVotes	County	StateVotes	State 
Morton	Supreme Court Justice- 01	Carol A. Beier -  YES	575	54	603487	56 
Morton	Supreme Court Justice- 01	Carol A. Beier - NO	490	46	471746	44 
Morton	Supreme Court Justice- 02	Candidate	CountyVotes	County	StateVotes	State 
Morton	Supreme Court Justice- 02	Dan Biles -  YES	576	54	593419	56 
Morton	Supreme Court Justice- 02	Dan Biles - NO	482	46	475709	45 
Morton	Supreme Court Justice- 03	Candidate	CountyVotes	County	StateVotes	State 
Morton	Supreme Court Justice- 03	Lawton R. Nuss -  YES	585	55	589756	55 
Morton	Supreme Court Justice- 03	Lawton R. Nuss - NO	477	45	477811	45 
Morton	Supreme Court Justice- 05	Candidate	CountyVotes	County	StateVotes	State 
Morton	Supreme Court Justice- 05	Marla Luckert -  YES	585	56	596888	56 
Morton	Supreme Court Justice- 05	Marla Luckert - NO	465	44	469735	44 
Morton	Supreme Court Justice- 07	Candidate	CountyVotes	County	StateVotes	State 
Morton	Supreme Court Justice- 07	Caleb Stegall -  YES	719	69	755545	71 
Morton	Supreme Court Justice- 07	Caleb Stegall - NO	326	31	310988	29 
Morton	Court of Appeals Judge- 02	Candidate	CountyVotes	County	StateVotes	State 
Morton	Court of Appeals Judge- 02	Steve Leben -  YES	609	60	617131	60 
Morton	Court of Appeals Judge- 02	Steve Leben - NO	410	40	416193	40 
Morton	Court of Appeals Judge- 03	Candidate	CountyVotes	County	StateVotes	State 
Morton	Court of Appeals Judge- 03	G. Joseph Pierron -  YES Jr.	604	59	611319	59 
Morton	Court of Appeals Judge- 03	G. Joseph Pierron - NO Jr.	417	41	418095	41 
Morton	Court of Appeals Judge- 06	Candidate	CountyVotes	County	StateVotes	State 
Morton	Court of Appeals Judge- 06	David E. Bruns -  YES	691	68	741207	72 
Morton	Court of Appeals Judge- 06	David E. Bruns - NO	330	32	289276	28 
Morton	Court of Appeals Judge- 08	Candidate	CountyVotes	County	StateVotes	State 
Morton	Court of Appeals Judge- 08	G. Gordon Atcheson -  YES	593	59	609239	59 
Morton	Court of Appeals Judge- 08	G. Gordon Atcheson - NO	419	41	418119	41 
Morton	Court of Appeals Judge- 09	Candidate	CountyVotes	County	StateVotes	State 
Morton	Court of Appeals Judge- 09	Karen Arnold-Burger  - YES	597	59	619984	60 
Morton	Court of Appeals Judge- 09	Karen Arnold-Burger - NO	415	41	407733	40 
Morton	Court of Appeals Judge- 14	Candidate	CountyVotes	County	StateVotes	State 
Morton	Court of Appeals Judge- 14	Kathryn A. Gardner -  YES	690	68	747292	73 
Morton	Court of Appeals Judge- 14	Kathryn A. Gardner - NO	323	32	281959	27 
Morton	Constitutional Amendment	Candidate	CountyVotes	County	StateVotes	State 
Morton	Constitutional Amendment	Constitutional Amendment -  YES	1032	93	914850	81 
Morton	Constitutional Amendment	Constitutional Amendment - NO	82	7	210123	19 
Nemaha	President / Vice President	Candidate	CountyVotes	County	StateVotes	State 
Nemaha	President / Vice President	i-Jill Stein	82	2	22698	2 
Nemaha	President / Vice President	D-Hillary Rodham Clinton	714	14	414788	36 
Nemaha	President / Vice President	L-Gary Johnson	163	3	53648	5 
Nemaha	President / Vice President	R-Donald J. Trump	4066	81	656009	57 
Nemaha	United States Senate	Candidate	CountyVotes	County	StateVotes	State 
Nemaha	United States Senate	D-Patrick Wiesner	658	13	368672	32 
Nemaha	United States Senate	L-Robert D. Garrard	160	3	63428	6 
Nemaha	United States Senate	R-Jerry Moran	4239	84	716661	62 
Nemaha	United States House of Representatives 002	Candidate	CountyVotes	County	StateVotes	State 
Nemaha	United States House of Representatives 002	D-Britani Potter	733	15	94561	33 
Nemaha	United States House of Representatives 002	L-James Houston Bales	194	4	18700	6 
Nemaha	United States House of Representatives 002	R-Lynn Jenkins	4125	82	177851	61 
Nemaha	Kansas Senate 001	Candidate	CountyVotes	County	StateVotes	State 
Nemaha	Kansas Senate 001	D-Jerry Henry	1893	38	12891	42 
Nemaha	Kansas Senate 001	R-Dennis D. Pyle	3149	63	18055	58 
Nemaha	Member, State Board of Education 006	Candidate	CountyVotes	County	StateVotes	State 
Nemaha	Member, State Board of Education 006	i-Aaron Estabrook	1306	31	39419	37 
Nemaha	Member, State Board of Education 006	R-Deena L. Horst	2945	69	67619	63 
Nemaha	Supreme Court Justice- 01	Candidate	CountyVotes	County	StateVotes	State 
Nemaha	Supreme Court Justice- 01	Carol A. Beier -  YES	2098	45	603487	56 
Nemaha	Supreme Court Justice- 01	Carol A. Beier - NO	2563	55	471746	44 
Nemaha	Supreme Court Justice- 02	Candidate	CountyVotes	County	StateVotes	State 
Nemaha	Supreme Court Justice- 02	Dan Biles -  YES	2015	44	593419	56 
Nemaha	Supreme Court Justice- 02	Dan Biles - NO	2582	56	475709	45 
Nemaha	Supreme Court Justice- 03	Candidate	CountyVotes	County	StateVotes	State 
Nemaha	Supreme Court Justice- 03	Lawton R. Nuss -  YES	2043	45	589756	55 
Nemaha	Supreme Court Justice- 03	Lawton R. Nuss - NO	2545	56	477811	45 
Nemaha	Supreme Court Justice- 05	Candidate	CountyVotes	County	StateVotes	State 
Nemaha	Supreme Court Justice- 05	Marla Luckert -  YES	2116	46	596888	56 
Nemaha	Supreme Court Justice- 05	Marla Luckert - NO	2516	54	469735	44 
Nemaha	Supreme Court Justice- 07	Candidate	CountyVotes	County	StateVotes	State 
Nemaha	Supreme Court Justice- 07	Caleb Stegall -  YES	3476	75	755545	71 
Nemaha	Supreme Court Justice- 07	Caleb Stegall - NO	1147	25	310988	29 
